ISO3,Market_Name,Commodity,Unit,Date,Value
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2009-11-01,16.83
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2009-12-01,15.0
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2010-01-01,12.5
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2010-02-01,12.5
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2010-03-01,13.0
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2010-04-01,12.5
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2010-05-01,12.75
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2010-06-01,13.33
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2010-07-01,13.75
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2010-08-01,15.25
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2010-09-01,16.0
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2010-10-01,15.75
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2010-11-01,15.0
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2010-12-01,15.5
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2011-01-01,16.0
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2011-02-01,16.1
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2011-03-01,16.45
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2011-04-01,17.28
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2011-05-01,16.48
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2011-06-01,16.52
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2011-07-01,17.45
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2011-08-01,17.55
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2011-09-01,18.1
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2011-10-01,18.05
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2011-11-01,17.5
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2011-12-01,17.5
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2012-01-01,17.95
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2012-02-01,17.4
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2012-03-01,18.08
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2012-04-01,17.88
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2012-05-01,16.4
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2012-06-01,16.0
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2012-07-01,17.28
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2012-08-01,17.95
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2012-09-01,18.0
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2012-10-01,19.25
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2012-11-01,20.75
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2012-12-01,22.0
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2013-01-01,23.0
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2013-02-01,22.38
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2013-03-01,21.75
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2013-04-01,22.05
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2013-05-01,20.0
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2013-07-01,19.5
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2013-08-01,19.75
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2013-09-01,20.0
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2013-10-01,20.12
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2013-11-01,20.78
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2013-12-01,21.25
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2014-01-01,21.0
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2014-02-01,20.5
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2014-03-01,20.62
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2014-04-01,20.75
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2014-05-01,20.62
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2014-06-01,20.38
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2014-07-01,21.0
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2014-08-01,21.25
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2014-09-01,22.0
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2014-10-01,22.0
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2014-11-01,22.0
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2014-12-01,23.0
AFG,Jalalabad,"Wheat - Retail",AFN/KG,2014-12-01,23.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2003-01-01,7.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2003-02-01,6.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2003-03-01,7.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2003-04-01,6.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2003-05-01,6.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2003-06-01,7.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2003-07-01,7.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2003-08-01,7.28
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2003-09-01,6.78
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2003-10-01,7.18
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2003-11-01,6.98
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2003-12-01,6.22
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2004-01-01,6.05
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2004-02-01,6.84
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2004-03-01,8.62
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2004-04-01,8.98
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2004-05-01,7.62
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2004-06-01,9.4
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2004-07-01,10.25
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2004-08-01,11.75
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2004-09-01,9.76
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2004-10-01,11.4
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2004-11-01,11.13
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2004-12-01,11.2
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2005-01-01,11.4
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2005-02-01,11.4
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2005-03-01,11.4
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2005-04-01,11.4
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2005-05-01,11.4
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2005-06-01,11.44
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2005-07-01,11.42
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2005-08-01,11.24
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2005-09-01,11.55
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2005-10-01,12.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2005-11-01,12.18
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2005-12-01,12.73
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2006-01-01,13.62
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2006-02-01,12.75
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2006-03-01,14.12
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2006-04-01,13.25
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2006-05-01,13.62
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2006-06-01,13.38
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2006-07-01,12.95
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2006-08-01,13.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2006-09-01,13.75
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2006-10-01,14.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2006-11-01,14.33
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2006-12-01,15.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2007-01-01,15.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2007-02-01,15.25
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2007-03-01,16.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2007-04-01,16.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2007-05-01,17.25
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2007-06-01,23.38
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2007-07-01,25.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2007-08-01,24.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2007-09-01,20.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2007-10-01,18.35
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2007-11-01,17.8
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2007-12-01,20.85
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2008-01-01,24.78
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2008-02-01,24.3
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2008-03-01,25.7
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2008-04-01,37.28
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2008-05-01,44.4
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2008-06-01,33.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2008-07-01,34.78
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2008-08-01,34.95
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2008-09-01,35.7
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2008-10-01,32.3
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2008-11-01,27.98
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2008-12-01,27.11
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2009-01-01,25.88
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2009-02-01,22.85
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2009-03-01,21.22
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2009-04-01,21.2
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2009-05-01,20.88
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2009-06-01,20.7
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2009-07-01,17.04
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2009-08-01,17.14
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2009-09-01,17.2
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2009-10-01,17.14
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2009-11-01,17.14
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2009-12-01,16.06
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2010-01-01,14.82
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2010-02-01,14.6
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2010-03-01,14.5
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2010-04-01,14.32
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2010-05-01,14.3
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2010-06-01,13.9
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2010-07-01,13.9
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2010-08-01,15.2
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2010-09-01,17.2
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2010-10-01,17.2
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2010-11-01,17.2
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2010-12-01,18.6
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2011-01-01,18.6
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2011-02-01,18.6
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2011-03-01,18.6
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2011-04-01,19.65
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2011-05-01,24.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2011-06-01,22.32
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2011-07-01,23.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2011-08-01,23.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2011-09-01,21.25
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2011-10-01,21.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2011-11-01,21.75
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2011-12-01,22.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2012-01-01,22.08
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2012-02-01,22.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2012-03-01,21.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2012-04-01,18.5
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2012-05-01,18.5
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2012-06-01,18.28
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2012-07-01,17.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2012-08-01,17.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2012-09-01,17.33
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2012-10-01,19.05
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2012-11-01,20.7
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2012-12-01,20.7
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2013-01-01,21.4
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2013-02-01,21.4
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2013-03-01,21.55
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2013-04-01,22.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2013-05-01,23.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2013-07-01,19.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2013-08-01,19.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2013-09-01,19.25
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2013-10-01,20.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2013-11-01,20.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2013-12-01,20.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2014-01-01,20.75
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2014-02-01,21.94
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2014-03-01,22.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2014-04-01,24.3
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2014-05-01,25.5
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2014-06-01,25.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2014-07-01,23.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2014-08-01,21.5
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2014-09-01,21.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2014-10-01,21.88
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2014-11-01,25.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2014-12-01,25.0
AFG,Fayzabad,"Wheat - Retail",AFN/KG,2014-12-01,25.0
AFG,Bamyan,"Wheat - Retail",AFN/KG,2004-03-01,8.19
AFG,Bamyan,"Wheat - Retail",AFN/KG,2004-04-01,8.55
AFG,Bamyan,"Wheat - Retail",AFN/KG,2004-05-01,8.37
AFG,Bamyan,"Wheat - Retail",AFN/KG,2004-07-01,9.4
AFG,Bamyan,"Wheat - Retail",AFN/KG,2004-08-01,9.88
AFG,Bamyan,"Wheat - Retail",AFN/KG,2004-09-01,9.22
AFG,Bamyan,"Wheat - Retail",AFN/KG,2004-10-01,9.88
AFG,Bamyan,"Wheat - Retail",AFN/KG,2004-11-01,10.05
AFG,Bamyan,"Wheat - Retail",AFN/KG,2004-12-01,10.35
AFG,Bamyan,"Wheat - Retail",AFN/KG,2005-01-01,11.0
AFG,Bamyan,"Wheat - Retail",AFN/KG,2005-02-01,11.1
AFG,Bamyan,"Wheat - Retail",AFN/KG,2005-03-01,11.4
AFG,Bamyan,"Wheat - Retail",AFN/KG,2005-04-01,12.3
AFG,Bamyan,"Wheat - Retail",AFN/KG,2005-05-01,12.15
AFG,Bamyan,"Wheat - Retail",AFN/KG,2005-06-01,12.08
AFG,Bamyan,"Wheat - Retail",AFN/KG,2005-07-01,12.1
AFG,Bamyan,"Wheat - Retail",AFN/KG,2005-08-01,10.75
AFG,Bamyan,"Wheat - Retail",AFN/KG,2005-09-01,10.75
AFG,Bamyan,"Wheat - Retail",AFN/KG,2005-10-01,11.5
AFG,Bamyan,"Wheat - Retail",AFN/KG,2005-11-01,11.44
AFG,Bamyan,"Wheat - Retail",AFN/KG,2005-12-01,10.88
AFG,Bamyan,"Wheat - Retail",AFN/KG,2005-12-01,10.88
AFG,Maymana,"Wheat - Retail",AFN/KG,2004-03-01,7.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2004-04-01,6.8
AFG,Maymana,"Wheat - Retail",AFN/KG,2004-05-01,6.9
AFG,Maymana,"Wheat - Retail",AFN/KG,2004-06-01,9.08
AFG,Maymana,"Wheat - Retail",AFN/KG,2004-07-01,10.05
AFG,Maymana,"Wheat - Retail",AFN/KG,2004-08-01,11.2
AFG,Maymana,"Wheat - Retail",AFN/KG,2004-09-01,9.31
AFG,Maymana,"Wheat - Retail",AFN/KG,2004-10-01,9.88
AFG,Maymana,"Wheat - Retail",AFN/KG,2004-11-01,9.72
AFG,Maymana,"Wheat - Retail",AFN/KG,2004-12-01,10.02
AFG,Maymana,"Wheat - Retail",AFN/KG,2005-01-01,10.05
AFG,Maymana,"Wheat - Retail",AFN/KG,2005-02-01,10.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2005-03-01,10.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2005-04-01,10.12
AFG,Maymana,"Wheat - Retail",AFN/KG,2005-05-01,11.62
AFG,Maymana,"Wheat - Retail",AFN/KG,2005-06-01,10.5
AFG,Maymana,"Wheat - Retail",AFN/KG,2005-07-01,10.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2005-08-01,11.38
AFG,Maymana,"Wheat - Retail",AFN/KG,2005-09-01,12.12
AFG,Maymana,"Wheat - Retail",AFN/KG,2005-10-01,11.62
AFG,Maymana,"Wheat - Retail",AFN/KG,2005-11-01,10.78
AFG,Maymana,"Wheat - Retail",AFN/KG,2005-12-01,11.55
AFG,Maymana,"Wheat - Retail",AFN/KG,2006-01-01,11.55
AFG,Maymana,"Wheat - Retail",AFN/KG,2006-02-01,12.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2006-03-01,12.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2006-04-01,11.5
AFG,Maymana,"Wheat - Retail",AFN/KG,2006-05-01,12.25
AFG,Maymana,"Wheat - Retail",AFN/KG,2006-06-01,13.08
AFG,Maymana,"Wheat - Retail",AFN/KG,2006-07-01,12.25
AFG,Maymana,"Wheat - Retail",AFN/KG,2006-08-01,12.61
AFG,Maymana,"Wheat - Retail",AFN/KG,2006-09-01,14.16
AFG,Maymana,"Wheat - Retail",AFN/KG,2006-10-01,15.38
AFG,Maymana,"Wheat - Retail",AFN/KG,2006-11-01,14.03
AFG,Maymana,"Wheat - Retail",AFN/KG,2006-12-01,14.25
AFG,Maymana,"Wheat - Retail",AFN/KG,2007-01-01,14.88
AFG,Maymana,"Wheat - Retail",AFN/KG,2007-02-01,13.98
AFG,Maymana,"Wheat - Retail",AFN/KG,2007-03-01,14.15
AFG,Maymana,"Wheat - Retail",AFN/KG,2007-04-01,14.35
AFG,Maymana,"Wheat - Retail",AFN/KG,2007-05-01,13.72
AFG,Maymana,"Wheat - Retail",AFN/KG,2007-06-01,13.45
AFG,Maymana,"Wheat - Retail",AFN/KG,2007-07-01,13.58
AFG,Maymana,"Wheat - Retail",AFN/KG,2007-08-01,13.72
AFG,Maymana,"Wheat - Retail",AFN/KG,2007-09-01,13.22
AFG,Maymana,"Wheat - Retail",AFN/KG,2007-10-01,14.7
AFG,Maymana,"Wheat - Retail",AFN/KG,2007-11-01,16.28
AFG,Maymana,"Wheat - Retail",AFN/KG,2007-12-01,14.95
AFG,Maymana,"Wheat - Retail",AFN/KG,2008-01-01,15.6
AFG,Maymana,"Wheat - Retail",AFN/KG,2008-02-01,16.38
AFG,Maymana,"Wheat - Retail",AFN/KG,2008-03-01,23.45
AFG,Maymana,"Wheat - Retail",AFN/KG,2008-04-01,34.7
AFG,Maymana,"Wheat - Retail",AFN/KG,2008-05-01,39.18
AFG,Maymana,"Wheat - Retail",AFN/KG,2008-06-01,33.18
AFG,Maymana,"Wheat - Retail",AFN/KG,2008-07-01,31.62
AFG,Maymana,"Wheat - Retail",AFN/KG,2008-08-01,19.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2008-09-01,31.52
AFG,Maymana,"Wheat - Retail",AFN/KG,2008-10-01,24.89
AFG,Maymana,"Wheat - Retail",AFN/KG,2008-11-01,24.03
AFG,Maymana,"Wheat - Retail",AFN/KG,2008-12-01,23.92
AFG,Maymana,"Wheat - Retail",AFN/KG,2009-01-01,21.2
AFG,Maymana,"Wheat - Retail",AFN/KG,2009-02-01,18.59
AFG,Maymana,"Wheat - Retail",AFN/KG,2009-03-01,18.79
AFG,Maymana,"Wheat - Retail",AFN/KG,2009-04-01,16.93
AFG,Maymana,"Wheat - Retail",AFN/KG,2009-05-01,18.54
AFG,Maymana,"Wheat - Retail",AFN/KG,2009-06-01,16.42
AFG,Maymana,"Wheat - Retail",AFN/KG,2009-07-01,16.88
AFG,Maymana,"Wheat - Retail",AFN/KG,2009-08-01,16.68
AFG,Maymana,"Wheat - Retail",AFN/KG,2009-09-01,16.5
AFG,Maymana,"Wheat - Retail",AFN/KG,2009-10-01,16.58
AFG,Maymana,"Wheat - Retail",AFN/KG,2009-11-01,15.7
AFG,Maymana,"Wheat - Retail",AFN/KG,2009-12-01,15.9
AFG,Maymana,"Wheat - Retail",AFN/KG,2010-01-01,13.85
AFG,Maymana,"Wheat - Retail",AFN/KG,2010-02-01,13.15
AFG,Maymana,"Wheat - Retail",AFN/KG,2010-03-01,12.46
AFG,Maymana,"Wheat - Retail",AFN/KG,2010-04-01,12.31
AFG,Maymana,"Wheat - Retail",AFN/KG,2010-05-01,12.2
AFG,Maymana,"Wheat - Retail",AFN/KG,2010-06-01,13.21
AFG,Maymana,"Wheat - Retail",AFN/KG,2010-07-01,13.21
AFG,Maymana,"Wheat - Retail",AFN/KG,2010-08-01,13.88
AFG,Maymana,"Wheat - Retail",AFN/KG,2010-09-01,14.25
AFG,Maymana,"Wheat - Retail",AFN/KG,2010-10-01,15.25
AFG,Maymana,"Wheat - Retail",AFN/KG,2010-11-01,15.75
AFG,Maymana,"Wheat - Retail",AFN/KG,2010-12-01,15.5
AFG,Maymana,"Wheat - Retail",AFN/KG,2011-01-01,17.5
AFG,Maymana,"Wheat - Retail",AFN/KG,2011-02-01,17.38
AFG,Maymana,"Wheat - Retail",AFN/KG,2011-06-01,22.05
AFG,Maymana,"Wheat - Retail",AFN/KG,2011-07-01,22.14
AFG,Maymana,"Wheat - Retail",AFN/KG,2011-08-01,21.75
AFG,Maymana,"Wheat - Retail",AFN/KG,2011-09-01,21.5
AFG,Maymana,"Wheat - Retail",AFN/KG,2011-12-01,21.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2012-01-01,18.81
AFG,Maymana,"Wheat - Retail",AFN/KG,2012-02-01,19.21
AFG,Maymana,"Wheat - Retail",AFN/KG,2012-03-01,18.88
AFG,Maymana,"Wheat - Retail",AFN/KG,2012-04-01,18.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2012-05-01,18.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2012-06-01,18.33
AFG,Maymana,"Wheat - Retail",AFN/KG,2012-07-01,19.75
AFG,Maymana,"Wheat - Retail",AFN/KG,2012-08-01,18.88
AFG,Maymana,"Wheat - Retail",AFN/KG,2012-09-01,19.67
AFG,Maymana,"Wheat - Retail",AFN/KG,2012-10-01,21.25
AFG,Maymana,"Wheat - Retail",AFN/KG,2012-11-01,20.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2012-12-01,19.62
AFG,Maymana,"Wheat - Retail",AFN/KG,2013-01-01,19.5
AFG,Maymana,"Wheat - Retail",AFN/KG,2013-02-01,20.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2013-03-01,19.25
AFG,Maymana,"Wheat - Retail",AFN/KG,2013-04-01,18.75
AFG,Maymana,"Wheat - Retail",AFN/KG,2013-05-01,20.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2013-07-01,20.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2013-08-01,20.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2013-09-01,20.25
AFG,Maymana,"Wheat - Retail",AFN/KG,2013-10-01,21.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2013-11-01,21.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2013-12-01,21.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2014-01-01,21.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2014-02-01,20.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2014-03-01,20.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2014-04-01,23.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2014-05-01,23.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2014-06-01,22.5
AFG,Maymana,"Wheat - Retail",AFN/KG,2014-07-01,22.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2014-08-01,22.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2014-09-01,22.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2014-10-01,22.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2014-11-01,23.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2014-12-01,24.0
AFG,Maymana,"Wheat - Retail",AFN/KG,2014-12-01,24.0
DZA,Kabul,"Wheat - Retail",AFN/KG,2003-01-01,7.0
DZA,Kabul,"Wheat - Retail",AFN/KG,2003-02-01,7.0
DZA,Kabul,"Wheat - Retail",AFN/KG,2003-03-01,7.0
DZA,Kabul,"Wheat - Retail",AFN/KG,2003-04-01,7.0
DZA,Kabul,"Wheat - Retail",AFN/KG,2003-05-01,6.0
DZA,Kabul,"Wheat - Retail",AFN/KG,2003-06-01,7.0
DZA,Kabul,"Wheat - Retail",AFN/KG,2003-07-01,6.0
DZA,Kabul,"Wheat - Retail",AFN/KG,2003-08-01,6.4
DZA,Kabul,"Wheat - Retail",AFN/KG,2003-09-01,8.46
DZA,Kabul,"Wheat - Retail",AFN/KG,2003-10-01,8.12
DZA,Kabul,"Wheat - Retail",AFN/KG,2003-11-01,8.04
DZA,Kabul,"Wheat - Retail",AFN/KG,2003-12-01,8.38
